Country Name,Country Code,Series Name,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Mali,MLI,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),..,..,..,..,..
Mali,MLI,Proportion of seats held by women in national parliaments (%),8.843537415,9.523809524,27.89115646,27.27272727,28.57142857
Mali,MLI,"Pupil-teacher ratio, primary",37.82669,..,..,..,..
Mali,MLI,Rail lines (total route-km),..,..,..,..,..
Mali,MLI,Refugee population by country or territory of asylum,26538,26672,47380,49975,60637
Mali,MLI,Regulatory Quality: Estimate,-0.600795805,-0.623046398,-0.673809767,-0.634793401,-0.634121776
Mali,MLI,Risk of impoverishing expenditure for surgical care (% of people at risk),82.4,..,82.4,82.8,82.5
Mali,MLI,Rule of Law: Estimate,-0.815356374,-0.864916384,-0.950111389,-0.919275939,-0.999322295
Mali,MLI,"Share of youth not in education, employment or training, total (% of youth population)",26.716,30.802,30.862,..,26.671
Mali,MLI,Statistical performance indicators (SPI): Overall score (scale 0-100),54.58666667,51.92791667,53.72125,57.29291667,59.14125
Mali,MLI,"Suicide mortality rate (per 100,000 population)",4.1,4.1,..,..,..
Mali,MLI,"Survival to age 65, female (% of cohort)",60.993201,61.086274,58.314318,58.728888,59.556514
Mali,MLI,"Survival to age 65, male (% of cohort)",54.508719,55.066832,51.502597,51.747337,52.493854
Mali,MLI,Total greenhouse gas emissions (kt of CO2 equivalent),39735.21105,41162.2077,43491.51296,..,..
Mali,MLI,Total tax and contribution rate (% of profit),48.3,54.5,..,..,..
Mali,MLI,"Unemployment, total (% of total labor force) (national estimate)",1.62,3.29,3.528,..,2.387
Mali,MLI,Voice and Accountability: Estimate,-0.32770136,-0.442345589,-0.735177457,-0.777718246,-0.902199984
Mali,MLI,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",5.3,..,..,..,..
Mali,MLI,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",10.4,..,..,..,..
Malta,MLT,Access to electricity (% of population),100,100,100,100,100
Malta,MLT,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),..,..,..,96.45,..
Malta,MLT,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),..,..,..,..,..
Malta,MLT,"Air transport, passengers carried",2576898,2382607.8,549318.545,597724,..
Malta,MLT,Compensation of employees (current LCU),1355353796,1465920819,1551175344,1731897445,1789649327
Malta,MLT,"Contraceptive prevalence, any method (% of married women ages 15-49)",..,..,..,..,..
Malta,MLT,Control of Corruption: Estimate,0.547609329,0.21003823,0.342205673,0.293049514,0.238677815
Malta,MLT,Cost of business start-up procedures (% of GNI per capita),7.1,6.7,..,..,..
Malta,MLT,"Current education expenditure, total (% of total expenditure in public institutions)",..,87.15946198,..,..,..
Malta,MLT,Current health expenditure (% of GDP),8.55,9.15,10.74,10.58,..
Malta,MLT,Forest area (% of land area),1.4375,1.4375,1.4375,1.4375,..
Malta,MLT,Fossil fuel energy consumption (% of total),..,..,..,..,..
Malta,MLT,Gini index,28.7,31,31.4,..,..
Malta,MLT,Government Effectiveness: Estimate,0.931033909,0.824310184,0.994383156,0.853372395,0.804390192
Malta,MLT,"Hospital beds (per 1,000 people)",4.25,4.11,4.38,..,..
Malta,MLT,Human capital index (HCI) (scale 0-1),0.708490551,..,0.709248304,..,..
Malta,MLT,"Immunization, DPT (% of children ages 12-23 months)",97,98,98,99,98
Malta,MLT,"Immunization, HepB3 (% of one-year-old children)",98,98,98,99,98
Malta,MLT,"Immunization, measles (% of children ages 12-23 months)",96,96,95,90,96
Malta,MLT,Individuals using the Internet (% of population),81.658,85.7786,86.8588,87.4698,91.5406
Malta,MLT,"Inflation, consumer prices (annual %)",1.157823625,1.642060018,0.638544957,1.497892179,6.153756219
Malta,MLT,"Intentional homicides (per 100,000 people)",1.627385646,0.992783457,1.358279099,0.3796882,..
Malta,MLT,"Internally displaced persons, total displaced by conflict and violence (number of people)",..,..,..,..,..
Malta,MLT,Lending interest rate (%),..,..,..,..,..
Malta,MLT,"Life expectancy at birth, total (years)",82.44878049,82.85853659,82.34878049,82.50731707,82.7
Malta,MLT,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,94.94000244,..
Malta,MLT,Logistics performance index: Overall (1=low to 5=high),2.81,..,..,..,3.3
Malta,MLT,Losses due to theft and vandalism (% of annual sales for affected firms),..,1.6,..,..,..
Malta,MLT,"Maternal mortality ratio (national estimate, per 100,000 live births)",..,..,..,..,..
Malta,MLT,Mobile cellular subscriptions (per 100 people),125.2767573,125.9617103,122.8511054,123.3832876,131.5920538
Malta,MLT,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",..,4.6,..,..,..
Malta,MLT,Multidimensional poverty headcount ratio (World Bank) (% of population),0.3,0.4,0.3,..,..
Malta,MLT,Net migration,11180,11247,10854,10408,850
Malta,MLT,Out-of-pocket expenditure (% of current health expenditure),34.3,34.13,30.31,..,..
Malta,MLT,"Persistence to last grade of primary, total (% of cohort)",97.17871094,98.04337311,96.01818085,96.34049988,..
Malta,MLT,"Physicians (per 1,000 people)",..,..,..,5.485,..
Malta,MLT,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",..,..,..,..,..
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Estimate,1.271421313,1.013528109,0.998400986,0.887379706,0.913422585
Malta,MLT,Population living in slums (% of urban population),..,..,..,..,..
Malta,MLT,Pregnant women receiving prenatal care (%),..,..,..,..,..
Malta,MLT,Prevalence of moderate or severe food insecurity in the population (%),4.4,4.3,5.2,7.2,..
Malta,MLT,Prevalence of severe food insecurity in the population (%),0.8,0.9,1.4,1.9,..
Malta,MLT,Prevalence of undernourishment (% of population),2.5,2.8,3.7,4.6,..
Malta,MLT,"Primary completion rate, total (% of relevant age group)",100.4094391,98.28354645,97.79667664,98.47328186,95.52487946
Malta,MLT,Profit tax (% of commercial profits),32.3,32.3,..,..,..
Malta,MLT,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),..,..,..,..,..
Malta,MLT,Proportion of seats held by women in national parliaments (%),11.94029851,14.92537313,13.43283582,13.43283582,27.84810127
Malta,MLT,"Pupil-teacher ratio, primary",..,..,..,..,..
Malta,MLT,Rail lines (total route-km),..,..,..,..,..
Malta,MLT,Refugee population by country or territory of asylum,8579,8908,9168,9335,11098
Malta,MLT,Regulatory Quality: Estimate,1.327443004,0.938031852,1.210128903,0.801096201,0.674093783
Malta,MLT,Risk of impoverishing expenditure for surgical care (% of people at risk),..,..,..,..,..
Malta,MLT,Rule of Law: Estimate,1.019527435,0.921010733,0.88351953,0.836222589,0.787202716
Malta,MLT,"Share of youth not in education, employment or training, total (% of youth population)",7.283,8.561,9.296,10.224,6.211
Malta,MLT,Statistical performance indicators (SPI): Overall score (scale 0-100),73.78833333,74.61833333,78.1625,80.43708333,80.25208333
Malta,MLT,"Suicide mortality rate (per 100,000 population)",6,6.1,..,..,..
Malta,MLT,"Survival to age 65, female (% of cohort)",94.396613,94.049269,94.977722,95.068522,94.029361
Malta,MLT,"Survival to age 65, male (% of cohort)",90.099803,90.624986,90.694331,91.825601,90.828976
Malta,MLT,Total greenhouse gas emissions (kt of CO2 equivalent),2047.36036,2141.341401,2082.169141,..,..
Malta,MLT,Total tax and contribution rate (% of profit),44,44,..,..,..
Malta,MLT,"Unemployment, total (% of total labor force) (national estimate)",3.658,3.616,4.347,3.394,2.921
Malta,MLT,Voice and Accountability: Estimate,1.100830078,1.080018401,1.118638515,1.071459293,1.076771259
Malta,MLT,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",..,..,..,..,..
Malta,MLT,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",..,..,..,..,..
Marshall Islands,MHL,Access to electricity (% of population),95.3,96.8,98.3,99.8,100
Marshall Islands,MHL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),..,..,..,..,..
Marshall Islands,MHL,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),..,41.03325759,..,..,..
Marshall Islands,MHL,"Air transport, passengers carried",24313,21500,25563,30115,..
Marshall Islands,MHL,Compensation of employees (current LCU),48173000,50831695,50760000,..,..
Marshall Islands,MHL,"Contraceptive prevalence, any method (% of married women ages 15-49)",..,..,..,..,..
Marshall Islands,MHL,Control of Corruption: Estimate,0.348221093,0.367132217,0.467345566,0.416723073,0.385005087
Marshall Islands,MHL,Cost of business start-up procedures (% of GNI per capita),12.2,12.9,..,..,..
Marshall Islands,MHL,"Current education expenditure, total (% of total expenditure in public institutions)",..,100,..,..,100
Marshall Islands,MHL,Current health expenditure (% of GDP),15.26284122,14.82552052,12.58777618,12.54863834,..
Marshall Islands,MHL,Forest area (% of land area),52.22222222,52.22222222,52.22222222,52.22222222,..
Marshall Islands,MHL,Fossil fuel energy consumption (% of total),..,..,..,..,..
Marshall Islands,MHL,Gini index,..,35.5,..,..,..
Marshall Islands,MHL,Government Effectiveness: Estimate,-0.182951793,-0.166344985,0.117472954,0.024143923,0.230687335
Marshall Islands,MHL,"Hospital beds (per 1,000 people)",..,..,..,..,..
Marshall Islands,MHL,Human capital index (HCI) (scale 0-1),0.404367626,..,0.423398137,..,..
Marshall Islands,MHL,"Immunization, DPT (% of children ages 12-23 months)",81,79,82,86,86
Marshall Islands,MHL,"Immunization, HepB3 (% of one-year-old children)",84,82,86,89,87
Marshall Islands,MHL,"Immunization, measles (% of children ages 12-23 months)",83,85,89,85,81
Marshall Islands,MHL,Individuals using the Internet (% of population),..,..,71.2288,72.2377,73.2238
Marshall Islands,MHL,"Inflation, consumer prices (annual %)",..,..,..,..,..
Marshall Islands,MHL,"Intentional homicides (per 100,000 people)",..,..,..,..,..
Marshall Islands,MHL,"Internally displaced persons, total displaced by conflict and violence (number of people)",..,..,..,..,..
Marshall Islands,MHL,Lending interest rate (%),..,..,..,..,..
Marshall Islands,MHL,"Life expectancy at birth, total (years)",64.5,64.746,64.977,65.269,65.146
Marshall Islands,MHL,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..
Marshall Islands,MHL,Logistics performance index: Overall (1=low to 5=high),..,..,..,..,..
Marshall Islands,MHL,Losses due to theft and vandalism (% of annual sales for affected firms),..,..,..,..,..
Marshall Islands,MHL,"Maternal mortality ratio (national estimate, per 100,000 live births)",..,..,..,..,..
Marshall Islands,MHL,Mobile cellular subscriptions (per 100 people),..,35.77177607,36.85447091,38.04994055,..
Marshall Islands,MHL,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",..,..,..,..,..
Marshall Islands,MHL,Multidimensional poverty headcount ratio (World Bank) (% of population),..,1,..,..,..
Marshall Islands,MHL,Net migration,-1901,-1901,-1901,-1901,0
Marshall Islands,MHL,Out-of-pocket expenditure (% of current health expenditure),1.09066844,1.10943425,1.15782261,1.08527136,..
Marshall Islands,MHL,"Persistence to last grade of primary, total (% of cohort)",..,73.32424927,83.66594696,83.44577789,..
Marshall Islands,MHL,"Physicians (per 1,000 people)",..,..,..,..,..
Marshall Islands,MHL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",..,..,..,..,..
Marshall Islands,MHL,Political Stability and Absence of Violence/Terrorism: Estimate,0.998590291,1.175102472,0.983442307,0.933938026,1.056267262
Marshall Islands,MHL,Population living in slums (% of urban population),..,..,..,..,..
Marshall Islands,MHL,Pregnant women receiving prenatal care (%),..,..,..,..,..
Marshall Islands,MHL,Prevalence of moderate or severe food insecurity in the population (%),..,..,..,..,..
Marshall Islands,MHL,Prevalence of severe food insecurity in the population (%),..,..,..,..,..
Marshall Islands,MHL,Prevalence of undernourishment (% of population),..,..,..,..,..
Marshall Islands,MHL,"Primary completion rate, total (% of relevant age group)",..,117.9664383,113.4912491,109.6999969,94.9475708
Marshall Islands,MHL,Profit tax (% of commercial profits),0,0,..,..,..
Marshall Islands,MHL,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),..,..,..,..,..
Marshall Islands,MHL,Proportion of seats held by women in national parliaments (%),9.090909091,6.060606061,6.060606061,6.060606061,6.060606061
Marshall Islands,MHL,"Pupil-teacher ratio, primary",..,..,..,..,..
Marshall Islands,MHL,Rail lines (total route-km),..,..,..,..,..
Marshall Islands,MHL,Refugee population by country or territory of asylum,..,..,..,..,..
Marshall Islands,MHL,Regulatory Quality: Estimate,-0.797005653,-0.726854742,-0.670987487,-0.648921907,-0.394462466
Marshall Islands,MHL,Risk of impoverishing expenditure for surgical care (% of people at risk),..,7.1,7.2,7.3,6.6
Marshall Islands,MHL,Rule of Law: Estimate,0.163996771,0.458869159,0.595379114,0.769646406,0.725977838
Marshall Islands,MHL,"Share of youth not in education, employment or training, total (% of youth population)",..,42.941,..,39.972,..
Marshall Islands,MHL,Statistical performance indicators (SPI): Overall score (scale 0-100),20.96041667,20.86041667,35.45958333,36.3,35.525
Marshall Islands,MHL,"Suicide mortality rate (per 100,000 population)",..,..,..,..,..
Marshall Islands,MHL,"Survival to age 65, female (% of cohort)",64.923013,65.359114,65.841983,66.410234,66.220835
Marshall Islands,MHL,"Survival to age 65, male (% of cohort)",56.581035,57.045633,57.407953,57.937269,57.624001
Marshall Islands,MHL,Total greenhouse gas emissions (kt of CO2 equivalent),200.684622,204.553892,164.923162,..,..
Marshall Islands,MHL,Total tax and contribution rate (% of profit),65.7,65.9,..,..,..
Marshall Islands,MHL,"Unemployment, total (% of total labor force) (national estimate)",..,6.342,..,9.823,..
Marshall Islands,MHL,Voice and Accountability: Estimate,1.123436809,1.085237503,1.130495667,1.096600771,1.102054238
Marshall Islands,MHL,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",..,..,..,..,..
Marshall Islands,MHL,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",..,..,..,..,..
Mauritania,MRT,Access to electricity (% of population),43.6,44.9,45.4,47.7,49
Mauritania,MRT,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),..,..,..,..,23.46
Mauritania,MRT,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),..,..,..,..,..
Mauritania,MRT,"Air transport, passengers carried",379211,386621,100904,207225,..
Mauritania,MRT,Compensation of employees (current LCU),..,..,..,..,..
Mauritania,MRT,"Contraceptive prevalence, any method (% of married women ages 15-49)",..,..,11.5,14.3,..
Mauritania,MRT,Control of Corruption: Estimate,-0.812102079,-0.8657974,-0.815018535,-0.84181273,-0.798844755
Mauritania,MRT,Cost of business start-up procedures (% of GNI per capita),16.2,15.8,..,..,..
Mauritania,MRT,"Current education expenditure, total (% of total expenditure in public institutions)",..,..,..,..,..
Mauritania,MRT,Current health expenditure (% of GDP),3.17838526,3.30148649,3.38773394,4.12218571,..
